Protein,Gene,Description,log2FC,pvalue,adj.pvalue,Status
Q99933,BAG1,BAG cochaperone 1,0.00641419626589914,0.972212334606801,0.999774437519936,Not Significant
Q99941,ATF6B,activating transcription factor 6 beta,0.127142261480864,0.775053787640727,0.999774437519936,Not Significant
Q99942,RNF5,ring finger protein 5,-1.06840138343277,0.169471236235617,0.999774437519936,Not Significant
Q99943,AGPAT1,1-acylglycerol-3-phosphate O-acyltransferase 1,-0.249976979548298,0.49089638619644,0.999774437519936,Not Significant
Q99952,PTPN18,protein tyrosine phosphatase non-receptor type 18,-0.324409677260142,0.348879972646463,0.999774437519936,Not Significant
Q99961,SH3GL1,"SH3 domain containing GRB2 like 1, endophilin A2",-0.0478571996168077,0.773871036763031,0.999774437519936,Not Significant
Q99973,TEP1,telomerase associated protein 1,-0.00190692550191851,0.995968141464809,0.999774437519936,Not Significant
Q99986,VRK1,VRK serine/threonine kinase 1,0.0518000613668983,0.83514462487986,0.999774437519936,Not Significant
Q99996,AKAP9,A-kinase anchoring protein 9,0.309199819907664,0.39801207637242,0.999774437519936,Not Significant
Q9BPU6,DPYSL5,dihydropyrimidinase like 5,-0.392732370904596,0.143029862050297,0.999774437519936,Not Significant
Q9BPV8,P2RY13,purinergic receptor P2Y13,0.304146923609427,0.705834155898602,0.999774437519936,Not Significant
Q9BPW8,NIPSNAP1,nipsnap homolog 1,-0.0814064239425622,0.813013176058015,0.999774437519936,Not Significant
Q9BPW9,DHRS9,dehydrogenase/reductase 9,-0.441069717102684,0.263051467905004,0.999774437519936,Not Significant
Q9BPX3,NCAPG,non-SMC condensin I complex subunit G,-0.826860134575985,0.332301219526103,0.999774437519936,Not Significant
Q9BPX6,MICU1,mitochondrial calcium uptake 1,-0.249296676648635,0.433658924797802,0.999774437519936,Not Significant
Q9BPX7,C7orf25,chromosome 7 open reading frame 25,0.317242483162555,0.554528068455833,0.999774437519936,Not Significant
Q9BPY3,FAM118B,family with sequence similarity 118 member B,-0.00853481740655561,0.981183340365983,0.999774437519936,Not Significant
Q9BQ04,RBM4B,RNA binding motif protein 4B,-0.418988660237384,0.427607397329378,0.999774437519936,Not Significant
Q9BQ24,ZFYVE21,zinc finger FYVE-type containing 21,-0.281864956194781,0.23633699776475,0.999774437519936,Not Significant
Q9BQ39,DDX50,DExD-box helicase 50,-0.137217146401603,0.660794526882032,0.999774437519936,Not Significant
Q9BQ49,SMIM7,small integral membrane protein 7,-1.23172428687381,0.0421552009012465,0.999774437519936,Not Significant
Q9BQ52,ELAC2,elaC ribonuclease Z 2,0.0982290951096678,0.578077377274158,0.999774437519936,Not Significant
Q9BQ61,TRIR,telomerase RNA component interacting RNase,-0.191372055414088,0.727866362952374,0.999774437519936,Not Significant
Q9BQ67,GRWD1,glutamate rich WD repeat containing 1,-0.177654337772297,0.378862538337765,0.999774437519936,Not Significant
Q9BQ69,MACROD1,mono-ADP ribosylhydrolase 1,1.41136479098383,0.232908369786775,0.999774437519936,Not Significant
Q9BQ70,TCF25,TCF25 ribosome quality control complex subunit,0.0320312212755043,0.900378828306472,0.999774437519936,Not Significant
Q9BQ75,CMSS1,cms1 ribosomal small subunit homolog,0.615610166330158,0.120647048062496,0.999774437519936,Not Significant
Q9BQ90,KLHDC3,kelch domain containing 3,-0.612273462488554,0.317061460295473,0.999774437519936,Not Significant
Q9BQ95,ECSIT,ECSIT signaling integrator,0.283992014286333,0.555747105352332,0.999774437519936,Not Significant
Q9BQA1,WDR77,WD repeat domain 77,0.0145628312818984,0.935882223444208,0.999774437519936,Not Significant
Q9BQA9,CYBC1,cytochrome b-245 chaperone 1,0.123530180188269,0.536449494692886,0.999774437519936,Not Significant
Q9BQB6,VKORC1,vitamin K epoxide reductase complex subunit 1,0.0459422811111654,0.871199988723959,0.999774437519936,Not Significant
Q9BQC3,DPH2,diphthamide biosynthesis 2,-0.113969078050689,0.74254149630677,0.999774437519936,Not Significant
Q9BQC6,MRPL57,mitochondrial ribosomal protein L57,0.118405935934429,0.829953507156248,0.999774437519936,Not Significant
Q9BQD3,KXD1,KxDL motif containing 1,-0.692337802206421,0.3406411527915,0.999774437519936,Not Significant
Q9BQE4,SELENOS,selenoprotein S,0.0165014773181312,0.971063399250257,0.999774437519936,Not Significant
Q9BQE5,APOL2,apolipoprotein L2,0.191268104163293,0.266787195445772,0.999774437519936,Not Significant
Q9BQE9,BCL7B,BAF chromatin remodeling complex subunit BCL7B,0.238897370817039,0.474855523558461,0.999774437519936,Not Significant
Q9BQF6,SENP7,SUMO specific peptidase 7,0.117290441444256,0.768311706315217,0.999774437519936,Not Significant
Q9BQG0,MYBBP1A,MYB binding protein 1a,0.0756872904798311,0.643231449073486,0.999774437519936,Not Significant
Q9BQG2,NUDT12,nudix hydrolase 12,0.0319547456816174,0.928274147538862,0.999774437519936,Not Significant
Q9BQI7,PSD2,pleckstrin and Sec7 domain containing 2,-0.457126847710407,0.176617908800273,0.999774437519936,Not Significant
Q9BQP7,MGME1,mitochondrial genome maintenance exonuclease 1,0.019452906194123,0.966819876942262,0.999774437519936,Not Significant
Q9BQS8,FYCO1,FYVE and coiled-coil domain autophagy adaptor 1,-0.00768082017907184,0.981951305861007,0.999774437519936,Not Significant
Q9BQT8,SLC25A21,solute carrier family 25 member 21,-0.801858952805133,0.187682820567404,0.999774437519936,Not Significant
Q9BR61,ACBD6,acyl-CoA binding domain containing 6,0.537178376479771,0.68374280714369,0.999774437519936,Not Significant
Q9BR76,CORO1B,coronin 1B,-0.0236041408629026,0.832836554987821,0.999774437519936,Not Significant
Q9BRA2,TXNDC17,thioredoxin domain containing 17,-0.25989932346499,0.565305947845669,0.999774437519936,Not Significant
Q9BRD0,BUD13,BUD13 spliceosome associated protein,-0.00177916133203055,0.991252070010401,0.999774437519936,Not Significant
Q9BRF8,CPPED1,calcineurin like phosphoesterase domain containing 1,0.227560012526596,0.193712258278861,0.999774437519936,Not Significant
Q9BRJ2,MRPL45,mitochondrial ribosomal protein L45,0.0347804904609032,0.865107569879966,0.999774437519936,Not Significant
Q9BRJ6,CHLSN,cholesin,0.00824401935728687,0.986917479999129,0.999774437519936,Not Significant
Q9BRJ7,NUDT16L1,nudix hydrolase 16 like 1,0.0240286968536855,0.934109728719483,0.999774437519936,Not Significant
Q9BRK5,SDF4,stromal cell derived factor 4,-0.0568379718304003,0.821642008674999,0.999774437519936,Not Significant
Q9BRL6,SRSF8,serine and arginine rich splicing factor 8,-0.0780842656024082,0.857178274597517,0.999774437519936,Not Significant
Q9BRP1,PDCD2L,programmed cell death 2 like,0.526781770496821,0.460247914876574,0.999774437519936,Not Significant
Q9BRP4,PAAF1,proteasomal ATPase associated factor 1,0.175759059603814,0.261436277950726,0.999774437519936,Not Significant
Q9BRP8,PYM1,PYM1 exon junction complex associated factor,-0.214718789465261,0.579771206308477,0.999774437519936,Not Significant
Q9BRQ0,PYGO2,pygopus family PHD finger 2,-1.42087908615901,0.153550289112728,0.999774437519936,Not Significant
Q9BRQ6,CHCHD6,coiled-coil-helix-coiled-coil-helix domain containing 6,-0.815131769298493,0.160466621111993,0.999774437519936,Not Significant
Q9BRR6,ADPGK,ADP dependent glucokinase,0.0862924695382651,0.756135567191959,0.999774437519936,Not Significant
Q9BRR8,GPATCH1,G-patch domain containing 1,-0.205243361671157,0.534832777349968,0.999774437519936,Not Significant
Q9BRR9,ARHGAP9,Rho GTPase activating protein 9,0.168865771134679,0.375393925573071,0.999774437519936,Not Significant
Q9BRS2,RIOK1,RIO kinase 1,-0.269450312757337,0.18655588246836,0.999774437519936,Not Significant
Q9BRT3,MIEN1,migration and invasion enhancer 1,-0.0526455011631343,0.944021519933228,0.999774437519936,Not Significant
Q9BRT6,LLPH,"LLP homolog, long-term synaptic facilitation factor",0.209543064183148,0.371543974418672,0.999774437519936,Not Significant
Q9BRT8,ZNG1A,Zn regulated GTPase metalloprotein activator 1A,0.493803319650054,0.499816949848405,0.999774437519936,Not Significant
Q9BRU9,UTP23,UTP23 small subunit processome component,0.70235609306171,0.0135499605660114,0.999774437519936,Not Significant
Q9BRV3,SLC50A1,solute carrier family 50 member 1,0.646887290298802,0.560291644659908,0.999774437519936,Not Significant
Q9BRV8,SIKE1,suppressor of IKBKE 1,-0.0551535559931942,0.895967710938323,0.999774437519936,Not Significant
Q9BRX2,PELO,pelota mRNA surveillance and ribosome rescue factor,0.772351255449374,0.0558063988424569,0.999774437519936,Not Significant
Q9BRX5,GINS3,GINS complex subunit 3,0.565794004046185,0.797414876083745,0.999774437519936,Not Significant
Q9BRX8,PRXL2A,peroxiredoxin like 2A,-0.137041611394231,0.633968490957338,0.999774437519936,Not Significant
Q9BRX9,WDR83,WD repeat domain 83,0.0479194298559223,0.899880762820944,0.999774437519936,Not Significant
Q9BRY0,SLC39A3,solute carrier family 39 member 3,-0.437080103509973,0.671667683897494,0.999774437519936,Not Significant
Q9BRZ2,TRIM56,tripartite motif containing 56,0.226782405986233,0.229369811086991,0.999774437519936,Not Significant
Q9BS26,ERP44,endoplasmic reticulum protein 44,0.12956614581064,0.422169064610197,0.999774437519936,Not Significant
Q9BS40,LXN,latexin,-0.425275488055463,0.08192517677192,0.999774437519936,Not Significant
Q9BS92,NIPSNAP3B,nipsnap homolog 3B,0.235402237431441,0.3511893310756,0.999774437519936,Not Significant
Q9BSB4,ATG101,autophagy related 101,-0.269223059167548,0.706939788232924,0.999774437519936,Not Significant
Q9BSC4,NOL10,nucleolar protein 10,0.272256425796362,0.135615442826815,0.999774437519936,Not Significant
Q9BSD7,NTPCR,"nucleoside-triphosphatase, cancer-related",0.151884666203971,0.497993117129042,0.999774437519936,Not Significant
Q9BSE5,AGMAT,agmatinase (putative),-0.295918955326915,0.281462991035302,0.999774437519936,Not Significant
Q9BSF4,TIMM29,translocase of inner mitochondrial membrane 29,0.211706708131265,0.491577581266061,0.999774437519936,Not Significant
Q9BSH4,TACO1,translational activator of cytochrome c oxidase I,0.00123842017101049,0.995197254875962,0.999774437519936,Not Significant
Q9BSH5,HDHD3,haloacid dehalogenase like hydrolase domain containing 3,-0.0855925124399252,0.872596079895375,0.999774437519936,Not Significant
Q9BSI4,TINF2,TERF1 interacting nuclear factor 2,-0.179245981677478,0.724435294546383,0.999774437519936,Not Significant
Q9BSJ2,TUBGCP2,tubulin gamma complex component 2,-0.165267939404644,0.28971025370479,0.999774437519936,Not Significant
Q9BSJ8,ESYT1,extended synaptotagmin 1,0.304556911147757,0.366324996351972,0.999774437519936,Not Significant
Q9BSL1,UBAC1,UBA domain containing 1,-0.246242759119043,0.460217318476571,0.999774437519936,Not Significant
Q9BSM1,PCGF1,polycomb group ring finger 1,-0.0448528337595138,0.952370245529252,0.999774437519936,Not Significant
Q9BSQ5,CCM2,CCM2 scaffold protein,-0.369369161440651,0.453186595065762,0.999774437519936,Not Significant
Q9BSR8,YIPF4,Yip1 domain family member 4,0.0815935941003429,0.777503288366315,0.999774437519936,Not Significant
Q9BST9,RTKN,rhotekin,-0.0942885016904798,0.668086814024387,0.999774437519936,Not Significant
Q9BSU1,PHAF1,phagophore assembly factor 1,-0.0996572565370706,0.491644567463854,0.999774437519936,Not Significant
Q9BSV6,TSEN34,tRNA splicing endonuclease subunit 34,0.125107614424536,0.442750465889917,0.999774437519936,Not Significant
Q9BT09,CNPY3,canopy FGF signaling regulator 3,-0.0233810167689231,0.946934590548647,0.999774437519936,Not Significant
Q9BT17,MTG1,mitochondrial ribosome associated GTPase 1,-0.0772614260009358,0.816374465485998,0.999774437519936,Not Significant
Q9BT22,ALG1,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,0.00329548440487323,0.990379325783215,0.999774437519936,Not Significant
Q9BT23,LIMD2,LIM domain containing 2,-0.327589380178354,0.35301609584233,0.999774437519936,Not Significant
Q9BT25,HAUS8,HAUS augmin like complex subunit 8,-0.0481675518927585,0.926329002057554,0.999774437519936,Not Significant
Q9BT40,INPP5K,inositol polyphosphate-5-phosphatase K,0.295751306614379,0.420884546335233,0.999774437519936,Not Significant
Q9BT73,PSMG3,proteasome assembly chaperone 3,-0.045776502432813,0.934500565875794,0.999774437519936,Not Significant
Q9BT78,COPS4,COP9 signalosome subunit 4,-0.36522721915765,0.605684360594446,0.999774437519936,Not Significant
Q9BTA9,WAC,WW domain containing adaptor with coiled-coil,-0.0883755725009855,0.656557211611136,0.999774437519936,Not Significant
Q9BTC0,DIDO1,death inducer-obliterator 1,0.125004554670281,0.346533004149781,0.999774437519936,Not Significant
Q9BTC8,MTA3,metastasis associated 1 family member 3,0.0603369347714086,0.864010830066551,0.999774437519936,Not Significant
Q9BTD8,RBM42,RNA binding motif protein 42,-0.351888450225038,0.347028382736284,0.999774437519936,Not Significant
Q9BTE3,MCMBP,minichromosome maintenance complex binding protein,0.231314897679942,0.389631078628486,0.999774437519936,Not Significant
Q9BTE6,AARSD1,alanyl-tRNA synthetase domain containing 1,-0.196311278191635,0.383448688233337,0.999774437519936,Not Significant
Q9BTE7,DCUN1D5,defective in cullin neddylation 1 domain containing 5,0.150599442712068,0.589696174745145,0.999774437519936,Not Significant
Q9BTF0,THUMPD2,THUMP domain 2 tRNA and snRNA guanosine methyltransferase,0.0667261243760448,0.827787478939505,0.999774437519936,Not Significant
Q9BTL3,RAMAC,RNA guanine-7 methyltransferase activating subunit,-0.424695341621072,0.261361121721303,0.999774437519936,Not Significant
Q9BTM9,URM1,ubiquitin related modifier 1,-0.0516663062523308,0.933438499896283,0.999774437519936,Not Significant
Q9BTT0,ANP32E,acidic nuclear phosphoprotein 32 family member E,-0.416203989079657,0.671999711653281,0.999774437519936,Not Significant
Q9BTU6,PI4K2A,phosphatidylinositol 4-kinase type 2 alpha,0.0959644624741692,0.80939163816411,0.999774437519936,Not Significant
Q9BTV4,TMEM43,transmembrane protein 43,0.0735971347872569,0.779652811624473,0.999774437519936,Not Significant
Q9BTW9,TBCD,tubulin folding cofactor D,-0.282955040532131,0.162193190178699,0.999774437519936,Not Significant
Q9BTX1,NDC1,NDC1 transmembrane nucleoporin,-0.0935809654633318,0.754666912636895,0.999774437519936,Not Significant
Q9BTX3,TMEM208,transmembrane protein 208,0.562707999372943,0.144641804688053,0.999774437519936,Not Significant
Q9BTY2,FUCA2,alpha-L-fucosidase 2,-0.0288799048932032,0.875415003930055,0.999774437519936,Not Significant
Q9BTY7,HGH1,HGH1 cochaperone,-0.300501204951081,0.606500468100506,0.999774437519936,Not Significant
Q9BTZ2,DHRS4,dehydrogenase/reductase 4,0.0893070187888188,0.750491513065781,0.999774437519936,Not Significant
Q9BU02,THTPA,thiamine triphosphatase,-0.205237892983523,0.640084979619325,0.999774437519936,Not Significant
Q9BU23,LMF2,lipase maturation factor 2,-0.125699107639862,0.650968736174813,0.999774437519936,Not Significant
Q9BU61,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,-0.136103273359454,0.703702006204083,0.999774437519936,Not Significant
Q9BU76,C1orf35,chromosome 1 open reading frame 35,-0.238918705622977,0.492511321127008,0.999774437519936,Not Significant
Q9BU79,TMEM243,transmembrane protein 243,0.604049562869618,0.127081853652524,0.999774437519936,Not Significant
Q9BUA3,SPINDOC,spindlin interactor and repressor of chromatin binding,-0.0989297159399379,0.75143375348603,0.999774437519936,Not Significant
Q9BUB5,MKNK1,MAPK interacting serine/threonine kinase 1,-0.092943994860348,0.708455403763668,0.999774437519936,Not Significant
Q9BUB7,TMEM70,transmembrane protein 70,-0.0903271115603145,0.75796136778033,0.999774437519936,Not Significant
Q9BUF5,TUBB6,tubulin beta 6 class V,-1.09129870823865,0.500901625749533,0.999774437519936,Not Significant
Q9BUH6,PAXX,PAXX non-homologous end joining factor,-0.217305281700724,0.623077981802295,0.999774437519936,Not Significant
Q9BUI4,POLR3C,RNA polymerase III subunit C,-0.185964886605815,0.502392928430143,0.999774437519936,Not Significant
Q9BUJ2,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1,0.11868663111139,0.509521048531132,0.999774437519936,Not Significant
Q9BUK6,MSTO1,misato mitochondrial distribution and morphology regulator 1,-0.214748052927578,0.543430829557274,0.999774437519936,Not Significant
Q9BUL5,PHF23,PHD finger protein 23,0.166429778219009,0.449434603400698,0.999774437519936,Not Significant
Q9BUL8,PDCD10,programmed cell death 10,0.0325958341760787,0.899213647336239,0.999774437519936,Not Significant
Q9BUL9,RPP25,ribonuclease P/MRP subunit p25,-0.49879011457044,0.0469453786794376,0.999774437519936,Not Significant
Q9BUM1,G6PC3,glucose-6-phosphatase catalytic subunit 3,-0.715103281613036,0.403629508900563,0.999774437519936,Not Significant
Q9BUN8,DERL1,derlin 1,0.559641063492053,0.447737470599665,0.999774437519936,Not Significant
Q9BUP3,HTATIP2,HIV-1 Tat interactive protein 2,-0.143299132655633,0.662100720835789,0.999774437519936,Not Significant
Q9BUQ8,DDX23,DEAD-box helicase 23,0.0396312912224459,0.801419619654008,0.999774437519936,Not Significant
Q9BUR4,WRAP53,WD repeat containing antisense to TP53,-0.113354099826301,0.719037907397313,0.999774437519936,Not Significant
